Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,ReadACL,EU-C3DataTransfer-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketLifecycle,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,204
AmazonS3,ReadBucketInventory,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketPolicyStatus,EU-C3DataTransfer-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketPolicyStatus,EU-C3DataTransfer-Out-Bytes,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketPolicyStatus,EU-C3DataTransfer-Out-Bytes,dmap-prod-crm-data-ingestion,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketPolicyStatus,EU-C3DataTransfer-Out-Bytes,dmap-prod-datascience,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketObjectLockConfig,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketObjectLockConfig,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketMetrics,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadBucketPolicy,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadVersioningProps,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,3
AmazonS3,ReadBucketWebsite,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadBucketWebsite,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-sap-daas,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadACL,EU-Requests-Tier2,lump-data,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ListBucketVersions,EU-C3DataTransfer-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,486
AmazonS3,HeadObject,EU-C3DataTransfer-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,560
AmazonS3,ReadObjectLockRetentionInfo,EU-C3DataTransfer-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,275
AmazonS3,ReadObjectLockRetentionInfo,EU-Requests-Tier2,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadLocation,EU-DataTransfer-Out-Bytes,dmap-prod-datascience,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadLocation,EU-DataTransfer-Out-Bytes,dmap-public-alb-logs,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ReadLocation,EU-DataTransfer-Out-Bytes,cf-templates-1q938a0vie91x-eu-west-1,07/01/20 00:00:00,07/02/20 00:00:00,972
AmazonS3,HeadObject,EU-Requests-Tier2,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,4
AmazonS3,ReadObjectLockLegalHold,EU-Requests-Tier2,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,ReadObjectLockLegalHold,EU-C3DataTransfer-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,275
AmazonS3,MultiObjectDelete,EU-Requests-NoCharge,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,DeleteObject,EU-UserInitiated-BytesNoCharge,prod-seo-auto-reports|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,27421
AmazonS3,ReadLocation,EU-DataTransfer-Out-Bytes,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,137
AmazonS3,ReadLocation,EU-DataTransfer-Out-Bytes,dataquality.seera.report,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,ListBucketVersions,EU-Requests-Tier1,prod-seo-auto-reports,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,43801724
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,47394
AmazonS3,GetObject,EU-Requests-Tier2,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,10
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,1179779828
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,783
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,852
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,10
AmazonS3,HeadObject,EU-Requests-Tier2,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,16
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,942
AmazonS3,GetObject,EU-Requests-Tier2,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,475
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,43801724
AmazonS3,ListParts,EU-C3DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,1541
AmazonS3,ListParts,EU-Requests-Tier1,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,HeadBucket,USE1-EU-AWS-Out-Bytes,prod-comp-price,07/01/20 00:00:00,07/02/20 00:00:00,365
AmazonS3,DeleteObject,EU-Bytes-NoCharge,dmap-prod-cloud-trail|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,22210789
AmazonS3,DeleteObject,EU-Requests-NoCharge,dmap-prod-ranger-audit-logs|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,HeadBucket,EU-DataTransfer-Out-Bytes,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,486
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,5
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,471
AmazonS3,ListParts,EU-C3DataTransfer-Out-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,753
AmazonS3,ListParts,EU-Requests-Tier1,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,DeleteObject,EU-Bytes-NoCharge,dmap-prod-ranger-audit-logs|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,2960839164
AmazonS3,DeleteObject,EU-Requests-NoCharge,dmap-prod-cloud-trail|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,2580
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,374
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,393
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,21900862
AmazonS3,HeadBucket,DataTransfer-Out-Bytes,dmap-public,07/01/20 00:00:00,07/02/20 00:00:00,365
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-nifi,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,333
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,850
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,2
AmazonS3,DeleteObject,EU-Put-BytesNoCharge,dmap-prod-data-warehouse|STANDARD,07/01/20 00:00:00,07/02/20 00:00:00,686139697
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,2783234321
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,962
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,29390
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-ranger-audit-logs,07/01/20 00:00:00,07/02/20 00:00:00,992
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,465
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,509051
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,392
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,48067003008
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,5731
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,393
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-tableau-backup,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,HeadBucket,EU-DataTransfer-Out-Bytes,dmap-prod,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,HeadBucket,EU-DataTransfer-Out-Bytes,dmap-artifacts,07/01/20 00:00:00,07/02/20 00:00:00,243
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,47
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,396
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,475
AmazonS3,PutObject,EU-AFS1-AWS-In-Bytes,dmap-prod-cloud-trail,07/01/20 00:00:00,07/02/20 00:00:00,46625
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,4179
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,401
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,393944824
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/01/20 00:00:00,07/02/20 00:00:00,1
AmazonS3,PutObject,EU-Requests-Tier1,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,2785
AmazonS3,PutObject,EU-Requests-Tier1,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,48
AmazonS3,PutObject,EU-EUW2-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,18497
AmazonS3,ListMultipartUploads,EU-C3DataTransfer-Out-Bytes,dmap-sap-daas,07/02/20 00:00:00,07/03/20 00:00:00,6897
AmazonS3,HeadObject,EU-Requests-Tier2,dmap-prod-sync-stage,07/02/20 00:00:00,07/03/20 00:00:00,16128
AmazonS3,OneZoneIAStorage,StorageObjectCount,dmap-prod-qliksense-backup,07/02/20 00:00:00,07/03/20 00:00:00,1
AmazonS3,StandardStorage,StorageObjectCount,testing-cloudwatch-logs,07/02/20 00:00:00,07/03/20 00:00:00,6923
AmazonS3,StandardStorage,StorageObjectCount,esmash,07/02/20 00:00:00,07/03/20 00:00:00,213
AmazonS3,StandardStorage,StorageObjectCount,prod-fin-mgmt-report,07/02/20 00:00:00,07/03/20 00:00:00,4
AmazonS3,StandardStorage,StorageObjectCount,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,30214
AmazonS3,StandardStorage,StorageObjectCount,prod-odl-1,07/02/20 00:00:00,07/03/20 00:00:00,640
AmazonS3,StandardStorage,StorageObjectCount,edl-online-backup,07/02/20 00:00:00,07/03/20 00:00:00,262051
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-d3js,07/02/20 00:00:00,07/03/20 00:00:00,8
AmazonS3,StandardStorage,StorageObjectCount,lump-data,07/02/20 00:00:00,07/03/20 00:00:00,7
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hadoop-backup,07/02/20 00:00:00,07/03/20 00:00:00,2038423
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-wifi-db,07/02/20 00:00:00,07/03/20 00:00:00,6
AmazonS3,StandardStorage,StorageObjectCount,cf-templates-1q938a0vie91x-eu-west-1,07/02/20 00:00:00,07/03/20 00:00:00,346
AmazonS3,StandardStorage,StorageObjectCount,edl-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,4
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-data-warehouse,07/02/20 00:00:00,07/03/20 00:00:00,166410
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hdp-mysql-dump,07/02/20 00:00:00,07/03/20 00:00:00,218
AmazonS3,StandardStorage,StorageObjectCount,prod-qa-reports,07/02/20 00:00:00,07/03/20 00:00:00,33
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-grafana,07/02/20 00:00:00,07/03/20 00:00:00,67
AmazonS3,StandardStorage,StorageObjectCount,dataquality.seera.report,07/02/20 00:00:00,07/03/20 00:00:00,591
AmazonS3,StandardStorage,StorageObjectCount,test-omr-logs,07/02/20 00:00:00,07/03/20 00:00:00,13107
AmazonS3,StandardStorage,StorageObjectCount,dmap-sap-daas,07/02/20 00:00:00,07/03/20 00:00:00,13411
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hub,07/02/20 00:00:00,07/03/20 00:00:00,1
AmazonS3,StandardStorage,StorageObjectCount,prod-winter-at-tantora-bigquery,07/02/20 00:00:00,07/03/20 00:00:00,2
AmazonS3,StandardStorage,StorageObjectCount,qa.ingestion.reports,07/02/20 00:00:00,07/03/20 00:00:00,268
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-nifi,07/02/20 00:00:00,07/03/20 00:00:00,41
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-hub,07/02/20 00:00:00,07/03/20 00:00:00,1312598352
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,2290148090952
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,lump-data,07/02/20 00:00:00,07/03/20 00:00:00,171279264
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,7214
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-data-warehouse,07/02/20 00:00:00,07/03/20 00:00:00,514076033352
AmazonS3,PutObject,EU-CAN1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17211
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-odl-1,07/02/20 00:00:00,07/03/20 00:00:00,5458178932608
AmazonS3,PutObject,EU-APS1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,16544
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,7670808524712
AmazonS3,UploadPart,EU-USE1-AWS-In-Bytes,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,128945596
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod,07/02/20 00:00:00,07/03/20 00:00:00,83644378152
AmazonS3,PutObject,EU-MES1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17230
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-datascience,07/02/20 00:00:00,07/03/20 00:00:00,173560252464
AmazonS3,ListBucket,EU-Requests-Tier1,dmap-data-bucket,07/02/20 00:00:00,07/03/20 00:00:00,78364
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-qa-reports,07/02/20 00:00:00,07/03/20 00:00:00,64148064
AmazonS3,ListBucket,EU-Requests-Tier1,dmap-prod-sync-stage,07/02/20 00:00:00,07/03/20 00:00:00,12096
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-winter-at-tantora-bigquery,07/02/20 00:00:00,07/03/20 00:00:00,539649888
AmazonS3,ListBucket,EU-Requests-Tier1,lump-data,07/02/20 00:00:00,07/03/20 00:00:00,84680
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-tableau-backup,07/02/20 00:00:00,07/03/20 00:00:00,17419676907576
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,108775806
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-comp-price,07/02/20 00:00:00,07/03/20 00:00:00,31153795752
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,108156467
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-public,07/02/20 00:00:00,07/03/20 00:00:00,28110154440
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,78498084
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-s3-access-logs,07/02/20 00:00:00,07/03/20 00:00:00,347981827344
AmazonS3,PutObject,EU-EUW3-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17079
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,testing-cloudwatch-logs,07/02/20 00:00:00,07/03/20 00:00:00,1341339264
AmazonS3,CompleteMultipartUpload,EU-USE1-AWS-In-Bytes,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,973584
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-grafana,07/02/20 00:00:00,07/03/20 00:00:00,42222264
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,429
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,test-omr-logs,07/02/20 00:00:00,07/03/20 00:00:00,571126656
AmazonS3,PutObject,EU-EUN1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17179
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,111948395184
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-data-bucket,07/02/20 00:00:00,07/03/20 00:00:00,7057696932
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,edl-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,3480
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-live-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,97504570748
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-data-bucket,07/02/20 00:00:00,07/03/20 00:00:00,98300039880
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-prod-sync-stage,07/02/20 00:00:00,07/03/20 00:00:00,10006272
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dataquality.seera.report,07/02/20 00:00:00,07/03/20 00:00:00,1176161184
AmazonS3,PutObject,EU-APE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17138
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-hadoop-backup,07/02/20 00:00:00,07/03/20 00:00:00,30257777780160
AmazonS3,PutObject,EU-Requests-Tier1,dmap-sap-daas,07/02/20 00:00:00,07/03/20 00:00:00,27
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-seo-auto-reports,07/02/20 00:00:00,07/03/20 00:00:00,36496872
AmazonS3,PutObject,EU-SAE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17156
AmazonS3,PutObject,EU-Requests-Tier1,dmap-public-alb-logs,07/02/20 00:00:00,07/03/20 00:00:00,584
AmazonS3,PutObject,EU-USE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,308242
AmazonS3,PutObject,EU-EUC1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17192
AmazonS3,PutObject,EU-EUS1-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17191
AmazonS3,PutObject,EU-APS2-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17287
AmazonS3,OneZoneIAStorage,EU-TimedStorage-ZIA-ByteHrs,dmap-prod-qliksense-backup,07/02/20 00:00:00,07/03/20 00:00:00,78675689832
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod,07/02/20 00:00:00,07/03/20 00:00:00,34
AmazonS3,StandardStorage,StorageObjectCount,dmap-data-bucket,07/02/20 00:00:00,07/03/20 00:00:00,254
AmazonS3,StandardStorage,StorageObjectCount,dmap-public,07/02/20 00:00:00,07/03/20 00:00:00,38
AmazonS3,StandardStorage,StorageObjectCount,prod-seo-auto-reports,07/02/20 00:00:00,07/03/20 00:00:00,30
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-datascience,07/02/20 00:00:00,07/03/20 00:00:00,2142
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,280132
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,91233
AmazonS3,StandardStorage,StorageObjectCount,prod-comp-price,07/02/20 00:00:00,07/03/20 00:00:00,488
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-dwh-files,07/02/20 00:00:00,07/03/20 00:00:00,7132
AmazonS3,StandardStorage,StorageObjectCount,prod-rds-error-slowquey-logs,07/02/20 00:00:00,07/03/20 00:00:00,2
AmazonS3,StandardStorage,StorageObjectCount,tapro-atg-t1-complete,07/02/20 00:00:00,07/03/20 00:00:00,9986
AmazonS3,StandardStorage,StorageObjectCount,dmap-public-alb-logs,07/02/20 00:00:00,07/03/20 00:00:00,261822
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-sap,07/02/20 00:00:00,07/03/20 00:00:00,47028
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-s3-access-logs,07/02/20 00:00:00,07/03/20 00:00:00,996195
AmazonS3,StandardStorage,StorageObjectCount,dmap-sap-omr,07/02/20 00:00:00,07/03/20 00:00:00,4487
AmazonS3,StandardStorage,StorageObjectCount,dmap-public-tableau-nlb-logs,07/02/20 00:00:00,07/03/20 00:00:00,4
AmazonS3,StandardStorage,StorageObjectCount,dmap-test-bucket,07/02/20 00:00:00,07/03/20 00:00:00,1
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-cf,07/02/20 00:00:00,07/03/20 00:00:00,7
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-sync-stage,07/02/20 00:00:00,07/03/20 00:00:00,12095
AmazonS3,StandardStorage,StorageObjectCount,dmap-tableau-backup,07/02/20 00:00:00,07/03/20 00:00:00,5988
AmazonS3,StandardStorage,StorageObjectCount,dmap-artifacts,07/02/20 00:00:00,07/03/20 00:00:00,129
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-ranger-audit-logs,07/02/20 00:00:00,07/03/20 00:00:00,16
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-rds-error-slowquey-logs,07/02/20 00:00:00,07/03/20 00:00:00,3768
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-nifi,07/02/20 00:00:00,07/03/20 00:00:00,4861924128
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,36190488096
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,tapro-atg-t1-complete,07/02/20 00:00:00,07/03/20 00:00:00,2082359885256
AmazonS3,InitiateMultipartUpload,EU-USE1-AWS-Out-Bytes,dmap-prod-braze,07/02/20 00:00:00,07/03/20 00:00:00,4101952
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,qa.ingestion.reports,07/02/20 00:00:00,07/03/20 00:00:00,1344268752
AmazonS3,PutObject,EU-APS3-AWS-In-Bytes,dmap-prod-cloud-trail,07/02/20 00:00:00,07/03/20 00:00:00,17198
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,edl-online-backup,07/02/20 00:00:00,07/03/20 00:00:00,36326005345560
AmazonS3,ListMultipartUploads,EU-Requests-Tier1,dmap-sap-daas,07/02/20 00:00:00,07/03/20 00:00:00,19
